cuisine,id
greek,21437
greek,47064
greek,47807
mexican,32414
greek,11265
french,27139
italian,39830
moroccan,36628
chinese,42118
greek,5928
chinese,37463
greek,36066
mexican,16508
italian,11464
mexican,17321
chinese,5914
mexican,19438
greek,47580
cajun_creole,29886
mexican,35229
italian,39538
greek,10650
korean,48346
italian,44205
indian,877
greek,40408
chinese,4172
greek,1663
italian,29813
mexican,3292
greek,6288
chinese,37606
chinese,26786
chinese,2040
greek,38025
southern_us,10171
greek,24997
greek,21397
french,1217
mexican,38381
italian,1409
italian,15901
mexican,42619
greek,38670
greek,13511
greek,45294
mexican,41236
chinese,33370
greek,9032
mexican,26182
greek,21629
mexican,19518
thai,11588
indian,3716
korean,47711
greek,47286
chinese,28877
japanese,40039
filipino,9224
greek,24373
italian,45305
southern_us,30758
italian,48652
greek,24586
italian,26338
italian,1670
southern_us,37582
italian,48132
greek,46066
greek,34164
mexican,66
chinese,11006
chinese,28726
mexican,13320
chinese,6574
korean,21779
italian,42114
greek,12197
italian,35257
greek,37169
korean,42169
mexican,16124
greek,6352
mexican,47452
greek,7839
italian,5569
thai,30849
greek,25544
italian,4887
thai,11538
italian,35958
greek,31577
indian,12233
cajun_creole,43454
greek,26373
italian,43145
greek,5308
chinese,23614
chinese,36948
japanese,12315
greek,30020
mexican,19231
greek,38534
french,45750
chinese,48778
mexican,20026
greek,22978
greek,26662
southern_us,46218
greek,39341
greek,38395
southern_us,18871
greek,12468
chinese,13360
chinese,22233
greek,30352
italian,13345
indian,6330
italian,12867
mexican,35225
thai,33826
mexican,36993
greek,44847
greek,10197
chinese,28737
indian,25095
italian,14063
greek,811
cajun_creole,20335
thai,30826
greek,4452
greek,30862
mexican,10282
indian,47567
italian,16553
greek,5045
mexican,47528
italian,3979
italian,17254
greek,6293
filipino,42706
southern_us,47432
mexican,45496
greek,25936
greek,46258
greek,36625
italian,4642
southern_us,35698
chinese,19996
japanese,10388
british,36298
mexican,43253
greek,1089
indian,47
greek,257
greek,16979
indian,31697
southern_us,49012
mexican,7592
italian,44884
mexican,41859
greek,9969
indian,45041
italian,48098
southern_us,27238
greek,4466
italian,11350
italian,30506
filipino,439
chinese,4342
french,47474
thai,25254
french,18255
greek,9547
greek,3889
italian,26976
indian,19218
italian,31837
indian,27254
greek,26282
greek,5443
vietnamese,11516
greek,23265
moroccan,49204
mexican,14502
greek,22711
italian,27402
southern_us,4743
greek,13632
italian,46530
southern_us,12173
chinese,44493
italian,14241
greek,3151
greek,17375
korean,26969
mexican,42219
mexican,49466
italian,7994
indian,16972
greek,44688
italian,25657
mexican,40806
southern_us,10201
greek,47124
greek,24523
vietnamese,34597
southern_us,32015
chinese,46696
mexican,49239
mexican,28501
italian,37207
cajun_creole,38224
greek,18565
greek,46164
italian,4052
greek,28544
japanese,10961
french,15916
mexican,36744
italian,41984
mexican,48278
mexican,25010
greek,21242
southern_us,30310
brazilian,23801
mexican,29614
greek,34667
mexican,48159
greek,20747
italian,44625
greek,7173
greek,16676
mexican,3667
indian,36594
mexican,26511
greek,19351
southern_us,48982
greek,27934
mexican,22595
southern_us,7256
greek,4306
italian,41919
greek,23236
greek,7329
chinese,38382
chinese,42257
mexican,17600
greek,40730
greek,1192
vietnamese,37189
greek,2913
italian,7118
mexican,42223
chinese,25690
thai,8267
indian,35989
french,774
thai,23158
greek,12071
italian,26537
indian,49537
greek,19990
thai,27876
thai,20823
southern_us,31393
mexican,23239
italian,21141
greek,43585
filipino,30493
indian,42985
greek,31089
mexican,46974
chinese,40018
italian,28153
korean,10967
greek,14240
greek,24871
italian,16258
british,28001
greek,49299
greek,47808
greek,37960
thai,34733
southern_us,48741
greek,10230
italian,46275
greek,17152
greek,36201
southern_us,16907
french,3244
british,11434
italian,22402
mexican,26624
southern_us,21558
italian,4847
french,17174
greek,21995
chinese,27335
mexican,14696
chinese,48923
mexican,32508
italian,36585
jamaican,15904
southern_us,19319
italian,17017
greek,35561
greek,45518
chinese,6489
chinese,14423
italian,26068
greek,32687
italian,18684
greek,25918
greek,35353
chinese,37689
french,32830
italian,6984
greek,29526
japanese,42546
indian,30742
italian,38469
italian,6678
mexican,17413
mexican,20110
cajun_creole,43229
greek,27133
thai,48411
chinese,11098
mexican,18024
greek,22540
italian,1013
italian,35057
chinese,20177
mexican,26323
greek,4227
thai,34461
greek,4540
chinese,36457
greek,37262
greek,16041
greek,25790
mexican,26546
indian,5295
chinese,26689
italian,11129
italian,42373
italian,15183
greek,20054
greek,22088
cajun_creole,26034
moroccan,7442
thai,39855
indian,16795
mexican,45938
greek,21187
mexican,24985
southern_us,19293
greek,35190
indian,48511
indian,24429
greek,16069
indian,46173
filipino,33861
italian,17499
cajun_creole,29095
greek,27355
greek,23
greek,14299
japanese,15939
greek,26371
indian,1544
cajun_creole,15996
greek,28808
chinese,28521
greek,22276
indian,45421
greek,1388
thai,16838
thai,4167
greek,19525
indian,9051
greek,13537
southern_us,34265
southern_us,28948
chinese,11263
filipino,42791
greek,37584
southern_us,49538
greek,20135
italian,46558
japanese,9349
greek,10859
greek,9623
cajun_creole,3610
chinese,29537
greek,35360
italian,22957
chinese,39629
italian,15631
mexican,24105
italian,15747
mexican,48668
greek,46662
cajun_creole,38318
italian,48588
italian,44549
chinese,37552
jamaican,19931
korean,23871
southern_us,23762
greek,25303
mexican,11340
greek,13980
mexican,7656
greek,47486
mexican,22621
cajun_creole,9479
mexican,13281
japanese,22624
mexican,27542
southern_us,5778
greek,48800
italian,744
greek,27747
korean,15511
italian,39843
greek,40129
italian,2236
chinese,42882
mexican,2860
indian,12167
greek,44860
southern_us,38237
southern_us,27239
italian,20091
greek,24091
greek,13303
greek,17
greek,16887
chinese,31862
greek,14437
italian,35092
italian,47641
greek,10067
chinese,15037
italian,20058
greek,16841
greek,35002
japanese,17689
mexican,13224
cajun_creole,18356
italian,10950
mexican,37642
mexican,1801
mexican,36059
greek,5105
greek,18460
chinese,26501
chinese,31066
indian,15589
french,5933
thai,31444
italian,42571
italian,10448
korean,11830
chinese,7223
southern_us,46537
southern_us,27269
greek,44139
greek,11162
chinese,38781
french,25429
greek,3987
cajun_creole,3063
italian,392
mexican,656
french,28508
greek,42332
mexican,41775
korean,14167
greek,1555
mexican,24872
italian,40323
chinese,28209
greek,8772
greek,33557
italian,15016
brazilian,14866
italian,1638
thai,37006
southern_us,29914
thai,797
greek,4209
thai,34027
mexican,15378
chinese,25802
greek,21683
greek,30958
italian,5558
thai,29792
thai,35869
mexican,24364
greek,35401
greek,1820
italian,22651
greek,39614
italian,41834
greek,21043
greek,14615
greek,47588
mexican,38983
french,31441
chinese,33455
italian,25078
greek,14162
french,14603
italian,40713
italian,43872
greek,29222
mexican,37701
korean,33720
greek,43660
greek,44613
mexican,12178
italian,45641
italian,42803
greek,47145
italian,21925
italian,17233
mexican,28029
chinese,2601
southern_us,45781
italian,37326
greek,46034
japanese,12813
greek,29934
italian,29247
chinese,48076
italian,11352
chinese,42956
french,32918
greek,607
italian,7801
southern_us,45246
chinese,31901
greek,20449
mexican,19367
greek,41457
moroccan,12159
greek,48164
mexican,48884
filipino,33137
greek,23778
japanese,17154
italian,49078
italian,11125
mexican,4280
thai,33377
mexican,15884
chinese,44340
french,25351
french,23271
mexican,36191
greek,48074
chinese,47618
italian,20153
indian,40548
mexican,22858
greek,6224
italian,31972
greek,4190
greek,22066
mexican,45809
italian,16888
italian,41177
greek,2585
greek,34835
greek,27465
italian,32614
italian,23845
greek,8345
italian,15313
italian,36741
greek,6845
italian,24184
mexican,10632
greek,46732
mexican,7328
greek,37610
greek,39472
greek,26291
italian,30621
greek,5188
mexican,29760
southern_us,45337
french,31663
greek,3965
greek,19981
southern_us,23268
chinese,39421
greek,19286
filipino,33493
italian,18035
chinese,19669
greek,6073
greek,10457
greek,24605
mexican,37873
greek,3753
greek,8218
greek,28513
mexican,40161
greek,35777
chinese,38159
greek,20380
greek,20309
french,22178
french,44534
italian,36812
italian,771
italian,14453
mexican,37861
chinese,40670
greek,33687
chinese,11720
mexican,41612
greek,27089
italian,18732
italian,46522
thai,44217
italian,10202
mexican,40090
mexican,9314
italian,38428
cajun_creole,25439
indian,39775
korean,13463
mexican,21501
chinese,47894
chinese,6270
chinese,37860
mexican,21988
greek,7205
indian,12797
mexican,45258
mexican,30940
italian,9264
indian,14576
indian,28890
italian,20128
mexican,7330
chinese,20464
mexican,19619
chinese,37972
italian,41015
greek,47310
greek,27652
greek,42503
greek,19581
italian,20539
greek,13159
greek,45674
filipino,25381
mexican,17734
italian,15502
mexican,1949
chinese,7784
greek,23870
moroccan,42
greek,34881
greek,2680
greek,10299
italian,3737
greek,42343
italian,21785
greek,8581
indian,42710
greek,16804
greek,37626
chinese,48805
mexican,2746
indian,24899
mexican,25649
mexican,6723
mexican,34402
thai,3080
southern_us,26264
greek,37408
italian,117
italian,34481
italian,43553
greek,39747
cajun_creole,30499
greek,19980
greek,32277
korean,36165
italian,2649
mexican,17428
greek,31069
korean,26188
mexican,8944
mexican,2473
indian,14931
italian,21552
greek,13444
japanese,46119
greek,37942
greek,32162
thai,36605
southern_us,48647
indian,12709
greek,1405
french,34269
greek,31633
cajun_creole,29169
mexican,10732
greek,40433
greek,30014
mexican,48847
filipino,26587
italian,36983
mexican,34931
greek,4244
greek,16864
indian,17047
mexican,34698
italian,44532
italian,23604
indian,27463
italian,34501
southern_us,13649
greek,988
italian,27926
italian,40240
greek,18053
italian,22028
french,39276
greek,39745
greek,30015
mexican,22494
thai,12204
french,43428
vietnamese,45026
southern_us,28904
greek,25853
greek,25684
french,31720
filipino,9748
chinese,34476
italian,32266
mexican,46371
mexican,27590
japanese,38339
greek,18848
mexican,14586
greek,32960
italian,16071
greek,4465
greek,11751
mexican,17484
mexican,12431
italian,14316
greek,350
italian,8350
cajun_creole,8150
greek,12811
mexican,29552
indian,15059
italian,30181
southern_us,5940
greek,3558
italian,1301
italian,36040
italian,17620
italian,34863
greek,22221
filipino,43531
italian,29487
chinese,38609
italian,35173
italian,21574
indian,17311
thai,24821
mexican,9045
japanese,41741
greek,37423
southern_us,32994
greek,1745
mexican,48841
greek,44365
mexican,48137
mexican,32281
japanese,28754
moroccan,8846
greek,9325
italian,23826
greek,3729
greek,32854
italian,24634
greek,35683
greek,41237
greek,14264
italian,14540
filipino,34479
greek,43676
greek,4334
greek,45219
greek,38586
greek,18898
italian,9186
indian,23776
italian,12057
indian,7286
greek,17178
indian,29828
greek,39864
italian,45033
french,5234
italian,5148
greek,17511
greek,11619
mexican,18537
japanese,8098
indian,665
greek,3284
greek,33577
greek,582
greek,23054
greek,1107
greek,44356
greek,11102
greek,10639
italian,32597
greek,3225
greek,10069
thai,1725
italian,22430
thai,11695
greek,1996
greek,4363
italian,22108
greek,24945
french,18023
greek,38926
greek,47046
greek,10334
chinese,47439
filipino,6390
southern_us,25613
mexican,941
mexican,23577
greek,37256
indian,23274
italian,5266
greek,15242
greek,10095
chinese,6494
italian,18939
mexican,9909
greek,37592
french,45816
indian,5794
indian,48883
indian,22861
greek,30746
greek,43915
french,15762
british,2193
chinese,22184
italian,18771
indian,39251
italian,33808
indian,31324
greek,23025
italian,6685
italian,8806
indian,45128
indian,47906
chinese,16457
greek,41292
southern_us,11479
italian,31614
italian,12477
indian,23867
mexican,5114
chinese,48589
indian,20323
indian,24453
italian,10894
greek,22331
french,39611
greek,43758
mexican,3677
greek,9868
italian,7365
italian,36795
southern_us,47681
italian,9738
french,1975
italian,21202
mexican,7444
greek,35829
mexican,4093
greek,14822
italian,21688
greek,38816
chinese,27283
greek,7176
mexican,24786
italian,34405
chinese,635
italian,7364
chinese,23908
chinese,35214
greek,49205
greek,18914
greek,15346
cajun_creole,23098
southern_us,46704
italian,11788
mexican,41012
southern_us,34837
japanese,5497
italian,13835
greek,39134
greek,42029
italian,12570
greek,27268
italian,23854
chinese,45995
korean,4377
thai,18561
chinese,11215
chinese,45362
greek,24466
greek,36425
italian,48902
indian,11196
mexican,6030
italian,37762
italian,29460
greek,45798
chinese,31388
italian,37731
chinese,18867
greek,9122
mexican,17542
italian,22349
greek,44970
indian,35984
mexican,30711
italian,30977
chinese,12105
italian,22538
italian,31376
italian,7125
indian,16878
greek,26002
mexican,35469
mexican,20587
greek,41172
mexican,46381
greek,22031
greek,45673
greek,6003
italian,9798
thai,19125
greek,1932
italian,9091
mexican,42088
greek,22797
greek,30950
greek,31545
greek,31409
southern_us,32783
italian,3096
vietnamese,40650
italian,3133
cajun_creole,12746
italian,26859
greek,7415
mexican,25636
greek,45735
mexican,2629
italian,18969
filipino,24320
greek,43959
italian,20094
chinese,47316
italian,30590
greek,4974
italian,26792
greek,27920
greek,30368
british,37035
mexican,49117
italian,12891
vietnamese,7148
chinese,22433
italian,14863
indian,15255
italian,18172
greek,34497
greek,16484
indian,23341
chinese,30034
southern_us,11474
indian,28817
southern_us,32402
korean,2511
mexican,12043
greek,33713
mexican,19924
chinese,768
indian,38569
greek,19134
italian,29710
chinese,5489
mexican,1535
greek,11779
chinese,42927
mexican,19975
italian,44318
greek,5063
cajun_creole,20722
greek,7340
greek,38333
southern_us,18475
japanese,28125
mexican,7617
filipino,9674
mexican,41087
greek,15430
indian,38896
greek,42133
thai,19220
greek,1576
mexican,4293
greek,8292
greek,9704
mexican,2675
greek,1664
greek,4488
greek,46837
korean,42167
filipino,46449
greek,26984
southern_us,26665
indian,40053
indian,10691
italian,47916
greek,10955
southern_us,13514
mexican,22487
mexican,34831
greek,23650
italian,34852
greek,28749
italian,5536
italian,30894
southern_us,2366
italian,17105
chinese,15327
greek,41887
chinese,5920
greek,32376
italian,27864
moroccan,10361
greek,20878
greek,25461
indian,14051
southern_us,44849
mexican,1541
indian,908
greek,12059
thai,19464
greek,6120
mexican,34498
greek,16666
mexican,19118
mexican,1484
greek,47998
japanese,30282
southern_us,28974
italian,16893
indian,49223
greek,35482
greek,29500
chinese,26270
italian,21551
greek,18571
jamaican,4144
italian,8436
thai,24343
indian,5706
thai,34003
italian,31332
italian,30861
chinese,25779
chinese,5531
italian,9085
indian,14711
italian,31632
greek,38002
greek,4562
french,26604
greek,21800
greek,25844
mexican,6113
greek,48105
italian,26886
italian,30639
chinese,41040
greek,35359
italian,40971
greek,26403
chinese,45138
greek,27629
italian,16379
mexican,39698
greek,43697
greek,12935
french,30260
greek,27705
french,30896
italian,33072
greek,18562
italian,27340
greek,39247
mexican,35549
mexican,17226
greek,42827
mexican,48490
thai,38311
greek,17539
greek,10841
mexican,13689
italian,5138
greek,18428
greek,47495
italian,3844
italian,41911
greek,28558
chinese,37652
italian,43320
greek,3265
mexican,30471
mexican,37488
southern_us,46154
southern_us,17884
mexican,41232
mexican,18734
italian,13743
indian,36343
chinese,7030
indian,24613
greek,38710
mexican,12280
italian,29996
filipino,27749
mexican,8235
cajun_creole,2938
greek,47824
japanese,21818
chinese,10005
italian,27040
mexican,48042
italian,18261
southern_us,44149
greek,17768
vietnamese,17698
southern_us,1200
mexican,17410
southern_us,12595
italian,48891
greek,17784
italian,11882
indian,38280
japanese,480
indian,26355
mexican,45386
italian,42955
chinese,31678
russian,4506
thai,44155
greek,11633
mexican,21253
greek,46025
greek,10314
chinese,46874
greek,38432
greek,48935
greek,2490
mexican,8591
chinese,26318
italian,37469
greek,4102
italian,15647
indian,9121
greek,7929
cajun_creole,38228
italian,14957
greek,18414
italian,5231
greek,33604
thai,12735
chinese,19523
italian,7853
chinese,33163
cajun_creole,5630
italian,35049
mexican,7965
indian,39821
italian,27157
greek,28318
french,11275
indian,4034
greek,37380
filipino,3470
southern_us,701
greek,37996
greek,10483
chinese,18610
italian,42759
mexican,11426
mexican,44136
chinese,24261
italian,8985
greek,28040
italian,31071
mexican,6453
italian,48762
moroccan,36159
japanese,21417
greek,26451
italian,19979
greek,44803
chinese,35560
italian,39937
greek,6593
mexican,31735
japanese,13153
mexican,1411
italian,31664
mexican,32101
mexican,33367
moroccan,46628
greek,32747
mexican,2377
italian,14640
mexican,48493
japanese,6752
greek,17519
greek,45167
mexican,5975
greek,28189
cajun_creole,37891
greek,31530
greek,22880
mexican,41020
greek,32047
greek,30877
mexican,6700
chinese,34641
italian,25706
mexican,35164
greek,10066
greek,11681
greek,40920
southern_us,43481
mexican,33705
greek,46679
greek,17635
mexican,6235
mexican,49572
southern_us,14373
greek,25511
mexican,47652
greek,24214
mexican,40625
italian,20447
italian,13533
chinese,10195
greek,27795
japanese,23014
mexican,7561
chinese,23812
greek,24952
greek,41557
greek,15847
greek,20202
chinese,16301
italian,27106
greek,5037
italian,15253
greek,22270
greek,39918
mexican,11398
mexican,44174
italian,8231
greek,34639
southern_us,33855
italian,14041
italian,37934
mexican,6104
greek,27251
mexican,47206
chinese,46137
greek,31102
greek,33073
chinese,4661
japanese,25610
italian,31029
indian,23440
indian,42385
greek,45895
greek,34229
japanese,31486
italian,47198
italian,23006
filipino,14166
mexican,12425
italian,46583
italian,20880
southern_us,13762
greek,47701
filipino,26679
italian,7296
italian,8520
irish,34428
greek,40138
chinese,1967
mexican,12854
italian,12646
brazilian,40178
italian,16990
greek,172
greek,28381
greek,41826
mexican,36860
mexican,20795
italian,6626
greek,20589
greek,4024
mexican,34359
cajun_creole,29651
greek,49442
italian,5049
southern_us,1337
italian,29433
italian,10717
italian,15957
greek,20499
greek,38018
greek,18150
mexican,46524
greek,40473
indian,21554
mexican,42695
mexican,48951
italian,46544
southern_us,8376
filipino,33109
greek,41448
mexican,11784
greek,36889
mexican,47140
mexican,16207
italian,4708
greek,9630
greek,43778
greek,5540
mexican,33015
greek,32258
indian,49287
indian,36720
italian,14956
southern_us,36140
greek,31818
italian,15827
greek,16331
mexican,39064
indian,17103
greek,42799
mexican,46829
greek,39560
italian,19496
italian,23809
mexican,4056
southern_us,1214
greek,27520
mexican,28815
greek,38950
greek,9720
greek,16896
mexican,23108
italian,44539
indian,45542
greek,10080
indian,10467
italian,29668
greek,6948
chinese,18308
indian,41138
greek,35252
greek,45559
chinese,45169
italian,22539
greek,14601
southern_us,46738
mexican,36644
italian,18064
indian,12989
chinese,29125
italian,10810
mexican,39796
indian,30688
chinese,25386
indian,5550
mexican,26998
greek,30398
mexican,40333
italian,24265
italian,18953
greek,24287
greek,36631
greek,33500
indian,9719
greek,18589
italian,25430
mexican,48525
italian,4337
southern_us,30578
southern_us,18333
greek,7556
greek,13108
chinese,30208
cajun_creole,23114
italian,46118
greek,37800
greek,3390
japanese,7445
mexican,34030
chinese,40358
italian,40028
italian,45708
vietnamese,7393
italian,3619
indian,29848
mexican,25705
greek,25919
greek,4874
mexican,47709
mexican,30281
greek,16044
chinese,1353
indian,1339
brazilian,48060
cajun_creole,12829
japanese,24191
greek,3859
greek,10744
greek,45958
french,9028
southern_us,45733
japanese,21752
french,21085
cajun_creole,45884
vietnamese,22860
italian,39506
chinese,25569
chinese,36896
filipino,33018
indian,15341
italian,18983
chinese,5885
italian,18704
greek,31610
greek,3401
mexican,35168
mexican,29209
chinese,36347
greek,1785
greek,38673
chinese,49486
mexican,13583
cajun_creole,33926
mexican,40470
japanese,26337
italian,6731
japanese,44459
greek,22824
italian,29264
chinese,25558
greek,23080
italian,14670
cajun_creole,27553
mexican,17525
greek,6077
greek,24098
italian,2510
greek,26921
mexican,23088
greek,31468
chinese,32381
southern_us,44835
chinese,32368
southern_us,27208
mexican,14242
korean,19659
greek,43094
italian,15760
greek,11814
mexican,15262
italian,21825
greek,39447
mexican,18247
southern_us,32682
greek,37504
greek,20319
greek,32522
greek,44455
greek,49148
italian,2114
greek,31361
greek,28348
greek,22226
mexican,33911
southern_us,16916
italian,35988
italian,43563
southern_us,35964
mexican,26651
chinese,15924
mexican,48851
southern_us,23692
greek,44971
italian,31673
greek,11741
mexican,1087
mexican,36591
filipino,24651
french,16791
greek,28578
indian,4537
greek,24876
greek,31584
chinese,39456
greek,39474
indian,11103
italian,17650
indian,40495
mexican,3434
mexican,10911
chinese,35249
filipino,8344
indian,47259
indian,42808
greek,39649
greek,316
greek,43351
indian,32617
chinese,27624
greek,8796
mexican,43592
french,45582
italian,31146
greek,22025
chinese,33118
italian,7641
mexican,48678
cajun_creole,36267
cajun_creole,29542
indian,15157
italian,14285
italian,40043
italian,3532
thai,16823
french,4961
mexican,27022
thai,41659
indian,31690
thai,41702
italian,13661
italian,8855
italian,30533
italian,30909
thai,47943
french,45916
greek,33460
thai,35100
greek,31513
italian,15005
thai,21308
mexican,14321
greek,719
indian,45509
italian,10308
moroccan,2071
filipino,853
italian,30255
italian,47546
italian,13974
italian,11583
indian,36373
italian,45398
italian,36622
greek,46510
mexican,15712
korean,36418
mexican,38314
greek,27960
indian,14656
cajun_creole,3838
cajun_creole,18439
southern_us,15998
indian,31815
mexican,21879
chinese,40095
mexican,43972
french,23982
southern_us,23836
chinese,46159
italian,4302
greek,35145
indian,30222
mexican,30560
southern_us,19781
mexican,16250
greek,32866
indian,31665
thai,47334
mexican,34527
italian,5760
italian,13027
greek,20855
italian,8816
italian,45001
greek,9143
italian,19989
greek,42673
chinese,30565
italian,26924
indian,22404
greek,4272
italian,2728
italian,26853
chinese,20862
greek,25107
italian,38168
chinese,7053
mexican,28624
greek,7237
greek,18398
greek,46793
greek,31501
greek,20617
korean,28046
greek,17167
chinese,30370
indian,31984
italian,25643
chinese,6394
thai,34282
indian,47658
greek,24087
mexican,26732
indian,29627
italian,37412
greek,15435
italian,26066
greek,47869
southern_us,48059
greek,39577
greek,41509
italian,34606
italian,2021
greek,2532
greek,27724
indian,8754
mexican,4301
greek,25137
italian,24483
italian,8566
greek,46526
italian,42148
filipino,17663
mexican,25669
mexican,4011
greek,19432
mexican,11439
thai,1162
chinese,20953
italian,38796
chinese,30043
greek,36182
french,33840
greek,43911
greek,5736
greek,17534
greek,51
cajun_creole,1032
italian,32889
indian,34487
indian,49264
cajun_creole,5804
thai,9724
greek,4112
italian,16786
indian,2781
mexican,5785
greek,17249
mexican,27894
mexican,11444
italian,35396
mexican,15083
chinese,36320
chinese,49475
greek,32585
italian,22474
italian,3014
greek,40396
mexican,36634
chinese,18543
japanese,22089
greek,33545
southern_us,29049
italian,9681
chinese,31476
greek,46081
greek,1293
mexican,3830
korean,49201
greek,4236
greek,17185
southern_us,48757
southern_us,48277
greek,19192
japanese,23579
greek,867
italian,919
indian,11704
greek,10939
italian,6397
greek,21926
mexican,41831
greek,29221
greek,15627
mexican,24228
greek,31854
mexican,45533
chinese,24915
cajun_creole,6750
thai,43562
mexican,37717
italian,8060
mexican,27317
mexican,23501
italian,22255
french,27812
indian,31490
chinese,43951
french,11407
italian,31821
indian,32173
greek,36050
greek,18967
mexican,20530
southern_us,21805
mexican,28743
jamaican,29386
indian,28475
mexican,48106
greek,14681
greek,49120
mexican,27651
mexican,2803
mexican,27372
chinese,25807
mexican,25050
french,35790
mexican,42729
greek,6419
greek,19723
cajun_creole,11569
greek,10002
greek,28748
greek,33729
filipino,6109
greek,9245
filipino,6013
greek,4408
greek,3973
greek,5079
greek,43736
greek,43841
mexican,17547
greek,1014
cajun_creole,16213
french,27984
chinese,16158
greek,13703
thai,7838
thai,40922
greek,15497
greek,18323
italian,24432
mexican,4125
mexican,47287
greek,27909
chinese,42533
greek,41140
southern_us,12009
vietnamese,24666
greek,9000
greek,33269
mexican,35110
greek,14557
italian,1002
greek,3870
greek,44030
french,4669
japanese,18282
italian,25388
greek,30918
mexican,31096
korean,11806
italian,35840
southern_us,29994
mexican,16630
chinese,4862
mexican,6376
italian,21696
japanese,2875
italian,11132
greek,22506
mexican,1397
italian,17443
italian,21524
mexican,29622
greek,36085
greek,39557
filipino,2648
indian,40347
greek,38771
mexican,44395
italian,39038
mexican,24321
greek,47886
mexican,15905
southern_us,3533
greek,36315
mexican,46414
greek,29440
thai,4754
mexican,17729
japanese,42372
italian,34214
chinese,9500
japanese,25896
indian,12995
chinese,11756
italian,22586
spanish,32800
mexican,10408
mexican,10572
mexican,24046
greek,30697
chinese,46439
greek,38885
thai,20199
french,45830
indian,10050
mexican,20936
greek,32765
greek,28668
greek,45215
mexican,6217
mexican,40777
greek,46472
italian,2281
greek,38572
mexican,6585
mexican,14684
mexican,9667
greek,14907
greek,8693
greek,18101
indian,21028
greek,18313
greek,9982
greek,6976
chinese,40781
greek,46741
greek,3444
greek,45802
chinese,12432
greek,6856
mexican,23581
greek,9211
chinese,34069
jamaican,22324
greek,26983
greek,35515
greek,19409
moroccan,9731
greek,39758
vietnamese,42449
chinese,22877
greek,23264
italian,26064
greek,9606
chinese,7595
cajun_creole,10261
chinese,24981
southern_us,47183
italian,12375
italian,23489
greek,3309
italian,44269
italian,21212
italian,44846
greek,3875
indian,36756
greek,9086
mexican,29308
french,19797
italian,21599
brazilian,36287
thai,27373
cajun_creole,12132
greek,24708
greek,22669
mexican,46213
moroccan,47599
indian,37858
southern_us,46458
southern_us,34236
italian,7138
southern_us,4875
italian,24731
british,11611
greek,20894
french,12151
greek,49053
greek,43792
chinese,6018
vietnamese,42349
italian,29888
greek,30048
greek,8955
italian,5600
chinese,31683
french,20995
chinese,24548
mexican,10270
chinese,28782
indian,13966
greek,44278
indian,40731
indian,19851
chinese,12641
greek,17720
greek,37801
italian,13693
greek,603
mexican,8988
indian,24909
mexican,43047
chinese,11217
italian,22969
italian,39295
french,44185
indian,327
indian,12836
japanese,11299
italian,34168
thai,15066
italian,13971
cajun_creole,20664
italian,49079
greek,6770
french,37297
greek,44681
greek,25754
greek,28550
vietnamese,29004
greek,49518
mexican,46998
indian,4823
french,15740
italian,49054
brazilian,19638
mexican,43786
mexican,10856
mexican,3192
greek,1796
indian,236
mexican,37505
chinese,21677
greek,38126
greek,20081
greek,10068
cajun_creole,27020
french,40715
indian,4271
indian,17579
greek,27270
indian,28267
southern_us,27677
greek,32604
cajun_creole,37138
greek,6294
italian,32315
mexican,41792
filipino,16595
chinese,34078
mexican,13794
thai,48213
mexican,31810
italian,9232
mexican,20850
italian,16448
italian,17795
mexican,30674
italian,29811
greek,33646
mexican,10369
italian,35048
chinese,46730
italian,11477
cajun_creole,5846
cajun_creole,24667
mexican,22900
italian,9423
filipino,42347
southern_us,10922
thai,15777
greek,1195
indian,29279
indian,17614
greek,21031
mexican,9019
moroccan,8853
chinese,27544
indian,4608
greek,2769
italian,10110
greek,31823
mexican,26227
thai,24508
thai,43947
thai,47277
greek,22220
chinese,33214
italian,33312
greek,7928
greek,32869
italian,42076
greek,36891
chinese,30152
greek,313
greek,47091
greek,14514
southern_us,18235
greek,26042
mexican,35038
greek,13978
chinese,47002
indian,21094
indian,13017
chinese,16372
greek,31550
greek,370
italian,23916
greek,16521
greek,22802
italian,16357
italian,21960
greek,13401
italian,46443
greek,28013
mexican,47479
italian,28441
greek,48359
chinese,4193
italian,10128
italian,31943
indian,22214
indian,19154
greek,40075
greek,28502
greek,26138
greek,43438
greek,2242
french,26504
korean,39388
mexican,30011
french,21840
italian,46986
chinese,47365
chinese,16845
indian,14543
italian,26612
greek,24167
filipino,16540
italian,11760
mexican,27205
indian,27053
italian,11126
southern_us,4673
southern_us,6873
mexican,6924
chinese,1156
thai,35065
chinese,25018
greek,2013
italian,41180
greek,133
japanese,15558
mexican,25721
italian,36543
chinese,4381
greek,12857
indian,43016
chinese,44901
mexican,47981
mexican,17942
italian,10158
mexican,11575
greek,2784
greek,229
greek,3330
greek,8096
italian,10475
french,28164
chinese,40324
italian,35644
greek,12882
mexican,36403
indian,31482
italian,19854
mexican,34136
italian,26289
greek,24955
indian,3785
italian,42392
mexican,40628
greek,4253
italian,19562
italian,1189
italian,27870
greek,339
greek,36589
chinese,519
italian,26577
italian,9258
greek,18690
greek,41665
mexican,4485
chinese,6221
italian,8131
southern_us,27672
greek,13033
chinese,34580
chinese,30508
mexican,38865
italian,47149
greek,24924
thai,38795
greek,44825
